#Wave,#Intensity
479.171875,9475.007812
477.316406,9603.042969
475.460938,9588.048828
473.605469,9521.551758
471.748047,9612.15332
469.892578,9656.375977
468.035156,9700.578125
466.177734,9737.041016
464.318359,9657.717773
462.460938,9789.338867
460.601562,9720.324219
458.742188,9822.306641
456.882812,9838.136719
455.023438,9947.755859
453.162109,9860.779297
451.300781,10015.29688
449.439453,9887.251953
447.578125,10036.55957
445.716797,9947.070312
443.853516,10177.13867
441.990234,10100.48633
440.126953,10158.54395
438.263672,10244.78711
436.400391,10257.91309
434.535156,10359.47754
432.669922,10349.50391
430.804688,10386.93945
428.939453,10319.32031
427.072266,10378.5166
425.207031,10395.43262
423.339844,10338.09473
421.470703,10262.86426
419.603516,10557.45215
417.736328,10541.05078
415.867188,10482.4502
413.998047,10587.5459
412.128906,10599.27148
410.257812,10823.16016
408.388672,10816.93652
406.517578,10782.60938
404.646484,10648.66895
402.773438,10845.5293
400.902344,10795.89551
399.029297,10718.20117
397.15625,10898.32324
395.283203,10923.98438
393.410156,10893.50879
391.537109,10980.37305
389.662109,10934.5957
387.787109,10904.13477
385.912109,10960.35059
384.035156,10977.04004
382.160156,10918.5625
380.283203,10862.65723
378.40625,11010.50879
376.529297,10924.05273
374.650391,10833.81543
372.773438,10931.94629
370.894531,11036.39356
369.015625,11095.00488
367.134766,11077.29102
365.255859,10968.0459
363.375,10974.5166
361.494141,10947.94336
359.613281,10941.70898
357.732422,11188.25391
355.849609,10893.6875
353.96875,10944.60254
352.085938,10945.98828
350.201172,10965.13965
348.318359,10930.99121
346.433594,10945.06152
344.548828,10770.15332
342.664062,10803.27148
340.779297,10928.91699
338.894531,10958.18164
337.007812,11116.68164
335.121094,11000.20117
333.234375,11015.49609
331.347656,10930.74512
329.458984,11063.78711
327.570312,10909.44629
325.681641,11041.16699
323.792969,11041.25
321.904297,11004.64941
320.013672,10869.42383
318.123047,10904.94434
316.232422,10855.75586
314.341797,11018.90332
312.449219,11112.48535
310.558594,11137.81152
308.666016,10986.31348
306.773438,11059.63574
304.878906,11250.32617
302.986328,11131.7168
301.091797,11300.85352
299.197266,11278.16113
297.302734,11294.57617
295.40625,11213.88867
293.511719,11182.40234
291.615234,11275.71191
289.71875,11024.96094
287.822266,11003.61426
285.923828,10962.12402
284.025391,11061.69238
282.126953,10909.41211
280.228516,10948.52734
278.330078,10973.78027
276.429688,11011.60449
274.529297,11007.89941
272.628906,10957.66406
270.728516,11047.01465
268.828125,11008.10449
266.925781,11077.29395
265.023438,10910.22949
263.121094,11098.75
261.21875,11130.19238
259.314453,11226.91504
257.412109,12130.80762
255.507812,13385.72852
253.601562,14016.43945
