Raman Shift (cm-1),Fitted Intensity,Residual
863.443359,0.9509997416614052,-0.014050175961795253
865.214844,0.9487905748586606,-0.01730006926466965
866.984375,0.9468078981663804,-0.00380800791388769
868.755859,0.9454691160032362,-0.013997306312733993
870.525391,0.9451505389840635,-0.008887200133036344
872.294922,0.9461535307483709,0.00845408371984313
874.064453,0.9486927618491523,0.02278389601824249
875.832031,0.9528724583512505,-6.439219824794229e-06
877.601562,0.9586927743444116,-0.0007478153377169505
879.369141,0.9660020037926006,-0.03455301650807063
881.136719,0.9745302993026141,-0.007765891087254562
882.904297,0.9838657447531705,-0.03348609926781365
884.669922,0.9934600453862598,-0.02364409511342669
886.4375,1.002696808164825,-0.060426473361236965
888.203125,1.0108614956887783,-0.040821492154760275
889.96875,1.0172740973599448,-0.07972801117076067
891.734375,1.0213207737159298,-0.07141404836918708
893.498047,1.0225428979266422,-0.050779641879629134
895.263672,1.0207091419754406,-0.0531460820683165
897.027344,1.0158622877463848,-0.0584130756047897
898.791016,1.0083298435985568,-0.02461626378580062
900.554688,0.9987113015625223,-0.046123614537551094
902.316406,0.9878432014983546,-0.015071697488247549
904.080078,0.9766826342864408,0.002818865441804541
905.841797,0.9663172421201479,0.01219419700815505
907.603516,0.957805828287936,0.014452547955078554
909.365234,0.9521580205448388,0.034352326408586764
911.126953,0.9502491269536473,0.02834347304705609
912.886719,0.9527286407621375,0.011198912107958536
914.646484,0.9599109642805906,0.025142046997030154
916.408203,0.971641164721404,0.021721168732919627
918.166016,0.9870204210139538,-0.003924782609704969
919.925781,1.0043630200480498,-0.01609902665215357
921.685547,1.0209378371355877,-0.020937837135587722
923.443359,1.0331655770546595,-0.0541570371709974
925.201172,1.0371611548855577,-0.06682838816174419
926.958984,1.0295453668447017,-0.07366004714404917
928.716797,1.0084355417257618,-0.07392472422761698
930.472656,0.9740989621774534,-0.04386634166950831
932.230469,0.9286847555158442,-0.013277186425618703
933.986328,0.8757748588428718,9.452352124927899e-05
935.742188,0.8190880151849371,0.031049310626956816
937.496094,0.7619655954388744,0.029640401823468054
939.251953,0.7066926218578491,0.058967689087319974
941.005859,0.6549023633125093,0.06238054152181183
942.761719,0.6072478560515194,0.055528514903943615
944.515625,0.5640729180111178,0.034767275738458725
946.267578,0.5252663450714838,0.01965910678298921
948.021484,0.4904590457462336,0.010744492661668381
949.773438,0.4593604124410606,-0.029785760349237078
951.527344,0.43150830065862844,-0.038292851168244435
953.279297,0.40658343592683505,-0.0789630868519956
955.029297,0.38422460867550057,-0.0730457095860077
956.78125,0.3640662859948723,-0.07363788182443143
958.533203,0.34585644025193335,-0.0953526920134764
960.283203,0.3293701197103825,-0.09222360265642748
962.033203,0.31437681188048244,-0.08994131295797303
963.783203,0.30069607803730813,-0.09576090008614693
965.53125,0.28818586365735177,-0.10194151265787124
967.28125,0.2766844138834563,-0.1055107372204937
969.029297,0.26610215777617025,-0.10769896767945156
970.777344,0.25632621596211214,-0.10954978710156213
972.525391,0.24727039785526855,-0.10551707158519302
974.273438,0.23885983965022578,-0.10065100742994701
976.019531,0.2310377789446883,-0.09704485618386849
977.767578,0.22372977883451026,-0.0972737966606983
979.513672,0.2169023492318363,-0.09153714022340337
981.259766,0.21050327768504037,-0.09186784276558425
