//Exported ASCII-File
[Header]
FileName = D:\User\JN 25\JN25045\Alex Leide annealing\REFEL Ne 300 2,5dpa\REFEL Si 300 2,5dpa anneal.wip
GraphName = REFEL Si 300 2,5dpa 1000--Spectrum--053--Spec.Data 1
SizeX = 1
SizeY = 1
SizeGraph = 1600
PositionUnit = µm
PositionX = 5438.10000002328
PositionY = 9592.60000002328
PositionZ = 9.33
XAxisUnit = rel. 1/cm
DataUnit = CCD cts

[Data]
X-Axis	REFEL Si 300 2,5dpa 1000--Spectrum--053--Spec.Data 1
 8.38003E+02	 1.39228E+03
 8.40677E+02	 1.39360E+03
 8.43350E+02	 1.39198E+03
 8.46022E+02	 1.39134E+03
 8.48693E+02	 1.39402E+03
 8.51364E+02	 1.39338E+03
 8.54033E+02	 1.39290E+03
 8.56702E+02	 1.39108E+03
 8.59370E+02	 1.39230E+03
 8.62036E+02	 1.39036E+03
 8.64702E+02	 1.39132E+03
 8.67367E+02	 1.39348E+03
 8.70032E+02	 1.39108E+03
 8.72695E+02	 1.39010E+03
 8.75358E+02	 1.38998E+03
 8.78019E+02	 1.39036E+03
 8.80680E+02	 1.39028E+03
 8.83340E+02	 1.39102E+03
 8.85999E+02	 1.39004E+03
 8.88657E+02	 1.39002E+03
 8.91314E+02	 1.39032E+03
 8.93971E+02	 1.39210E+03
 8.96626E+02	 1.39068E+03
 8.99281E+02	 1.39296E+03
 9.01935E+02	 1.39368E+03
 9.04588E+02	 1.39164E+03
 9.07240E+02	 1.39132E+03
 9.09891E+02	 1.38960E+03
 9.12541E+02	 1.39164E+03
 9.15191E+02	 1.39110E+03
 9.17840E+02	 1.39012E+03
 9.20487E+02	 1.38764E+03
 9.23134E+02	 1.38826E+03
 9.25780E+02	 1.38900E+03
 9.28426E+02	 1.38712E+03
 9.31070E+02	 1.38770E+03
 9.33714E+02	 1.38712E+03
 9.36356E+02	 1.38552E+03
 9.38998E+02	 1.38534E+03
 9.41639E+02	 1.38250E+03
 9.44279E+02	 1.38298E+03
 9.46918E+02	 1.38114E+03
 9.49557E+02	 1.38000E+03
 9.52194E+02	 1.38322E+03
 9.54831E+02	 1.38124E+03
 9.57466E+02	 1.38268E+03
 9.60101E+02	 1.38262E+03
 9.62735E+02	 1.38132E+03
 9.65369E+02	 1.38140E+03
 9.68001E+02	 1.37994E+03
 9.70633E+02	 1.38064E+03
 9.73263E+02	 1.38210E+03
 9.75893E+02	 1.38062E+03
 9.78522E+02	 1.38142E+03
 9.81150E+02	 1.37990E+03
 9.83777E+02	 1.37950E+03
 9.86404E+02	 1.38284E+03
 9.89029E+02	 1.37952E+03
